fullRoomLocation;dateTime;avg_temp;avg_hum
C.E.S.E;2022-08-26T04:38:00.000+02:00;20.77;19.73
D.A.0.A;2020-04-13T13:45:00.000+02:00;19.05;98.65
D.A.0.A;2020-04-24T10:18:00.000+02:00;36.86;91.29
D.A.0.A;2020-04-24T10:30:00.000+02:00;36.74;58.01
D.A.0.A;2020-04-27T08:59:00.000+02:00;36.61;49.95
D.A.0.A;2020-04-29T12:26:00.000+02:00;36.4;44.6
D.A.0.A;2020-05-01T12:40:00.000+02:00;30.33;50.13
D.A.0.A;2020-05-09T16:32:00.000+02:00;32.23;4.27
D.A.0.A;2020-05-23T06:52:00.000+02:00;30.94;64.52
D.A.0.A;2020-05-23T17:32:00.000+02:00;32.28;48.45
D.A.0.A;2020-06-01T15:08:00.000+02:00;15.47;47.85
D.A.0.A;2020-06-09T06:54:00.000+02:00;12.38;36.31
D.A.0.A;2020-06-14T00:45:00.000+02:00;12.6;43.06
D.A.0.A;2020-06-18T07:26:00.000+02:00;17.42;55.2
D.A.0.A;2020-06-19T21:49:00.000+02:00;21.42;69.47
D.A.0.A;2020-06-26T10:11:00.000+02:00;29.61;81.45
D.A.0.A;2020-07-04T03:19:00.000+02:00;27.52;94.23
D.A.0.A;2020-07-04T11:17:00.000+02:00;20.12;96.52
D.A.0.A;2020-07-05T22:19:00.000+02:00;23.21;93.31
D.A.0.A;2020-07-09T11:38:00.000+02:00;25.14;88.51
D.A.0.A;2020-07-10T17:44:00.000+02:00;26.52;85.96
D.A.0.A;2020-07-14T13:50:00.000+02:00;27.5;71.91
D.A.0.A;2020-07-15T17:37:00.000+02:00;26.91;59.17
D.A.0.A;2020-07-16T13:57:00.000+02:00;21.8;52.87
D.A.0.A;2020-08-01T03:15:00.000+02:00;14.99;51.5
D.A.0.A;2020-08-02T03:12:00.000+02:00;14.99;29.51
D.A.0.A;2020-08-09T11:35:00.000+02:00;29.61;20.57
D.A.0.A;2020-08-11T10:12:00.000+02:00;23.03;27.83
D.A.0.A;2020-08-20T04:05:00.000+02:00;23.16;50.8
D.A.0.A;2020-08-27T03:11:00.000+02:00;18.99;45.07
D.A.0.A;2020-08-28T22:40:00.000+02:00;12.88;49.97
D.A.0.A;2020-09-02T15:07:00.000+02:00;20.35;34.87
D.A.0.A;2020-09-11T21:11:00.000+02:00;28.69;9.87
D.A.0.A;2020-09-13T21:49:00.000+02:00;19.5;54.82
D.A.0.A;2020-09-17T06:50:00.000+02:00;17.15;37.81
D.A.0.A;2020-09-23T20:23:00.000+02:00;12.83;47.09
D.A.0.A;2020-09-25T03:26:00.000+02:00;18.02;59.1
D.A.0.A;2020-09-25T10:30:00.000+02:00;22.3;68.63
D.A.0.A;2020-09-29T16:45:00.000+02:00;25.6;71.43
D.A.0.A;2020-10-03T22:48:00.000+02:00;36.18;52.24
D.A.0.A;2020-10-05T09:34:00.000+02:00;31.46;52.12
D.A.0.A;2020-10-08T05:10:00.000+02:00;29.13;55.06
D.A.0.A;2020-10-09T17:00:00.000+02:00;28.62;60.43
D.A.0.A;2020-10-12T23:59:00.000+02:00;26.36;75.17
D.A.0.A;2020-10-13T22:49:00.000+02:00;24.87;57.61
D.A.0.A;2020-10-17T23:39:00.000+02:00;26.99;34.32
D.A.0.A;2020-10-18T09:51:00.000+02:00;24.09;29.3
D.A.0.A;2020-10-25T04:17:00.000+01:00;22.9;42.77
D.A.0.A;2020-10-30T10:12:00.000+01:00;20.55;40.46
D.A.0.A;2020-11-02T11:09:00.000+01:00;15.42;37.41
D.A.0.A;2020-11-02T20:57:00.000+01:00;18.86;51.48
D.A.0.A;2020-11-17T21:41:00.000+01:00;30.35;11.95
D.A.0.A;2020-11-22T03:51:00.000+01:00;26.24;45.44
D.A.0.A;2020-11-23T03:28:00.000+01:00;25.79;35.6
D.A.0.A;2020-12-13T19:53:00.000+01:00;30.96;82.82
D.A.0.A;2020-12-14T12:09:00.000+01:00;33.61;66.91
D.A.0.A;2020-12-17T19:16:00.000+01:00;26.43;77.19
D.A.0.A;2020-12-26T12:17:00.000+01:00;34.92;6.7
D.A.0.A;2020-12-28T00:32:00.000+01:00;29.09;3.81
D.A.0.A;2021-01-01T00:13:00.000+01:00;29.1;9.22
D.A.0.A;2021-01-10T05:17:00.000+01:00;20.4;42.25
D.A.0.A;2021-01-12T13:56:00.000+01:00;28.72;41.14
D.A.0.A;2021-01-13T22:27:00.000+01:00;25.75;59.1
D.A.0.A;2021-01-17T01:19:00.000+01:00;23.11;47.46
D.A.0.A;2021-02-08T05:42:00.000+01:00;23.36;3.74
D.A.0.A;2021-02-10T13:39:00.000+01:00;26.2;23.87
D.A.0.A;2021-02-10T21:54:00.000+01:00;28.79;38.95
D.A.0.A;2021-02-14T06:21:00.000+01:00;24.56;36.05
D.A.0.A;2021-02-14T12:42:00.000+01:00;23.65;34.31
D.A.0.A;2021-03-14T02:21:00.000+01:00;11.86;96.91
D.A.0.A;2021-03-15T14:18:00.000+01:00;22.79;85.19
D.A.0.A;2021-03-17T04:46:00.000+01:00;25.23;88.47
D.A.0.A;2021-03-23T18:38:00.000+01:00;23.66;62.81
D.A.0.A;2021-04-19T21:56:00.000+02:00;35.78;90.65
D.A.0.A;2021-05-01T07:54:00.000+02:00;32.49;47.53
D.A.0.A;2021-05-08T10:29:00.000+02:00;11.38;54.05
D.A.0.A;2021-05-30T21:45:00.000+02:00;35.71;79.11
D.A.0.A;2021-06-02T15:16:00.000+02:00;23.84;84.77
D.A.0.A;2021-06-22T12:26:00.000+02:00;24.13;55.75
D.A.0.A;2021-07-14T06:58:00.000+02:00;17.34;83.37
D.A.0.A;2021-07-17T18:36:00.000+02:00;21.53;87.74
D.A.0.A;2021-07-18T17:45:00.000+02:00;26.43;78.69
D.A.0.A;2021-07-31T11:19:00.000+02:00;28.51;63.86
D.A.0.A;2021-08-07T18:27:00.000+02:00;13.27;50.65
D.A.0.A;2021-08-21T16:40:00.000+02:00;18.58;22.66
D.A.0.A;2021-08-22T19:38:00.000+02:00;25.85;33.12
D.A.0.A;2021-08-29T20:18:00.000+02:00;18.24;98.85
D.A.0.A;2021-09-11T23:44:00.000+02:00;31.92;53.6
D.A.0.A;2021-09-14T14:28:00.000+02:00;33.28;55.72
D.A.0.A;2021-09-14T17:48:00.000+02:00;29.66;43.93
D.A.0.A;2021-09-18T13:26:00.000+02:00;31.37;48.48
D.A.0.A;2021-09-19T17:07:00.000+02:00;28.71;45.51
D.A.0.A;2021-09-26T20:21:00.000+02:00;21.07;40.82
D.A.0.A;2021-09-27T15:46:00.000+02:00;28.7;25.2
D.A.0.A;2021-10-04T15:29:00.000+02:00;35.19;46.01
D.A.0.A;2021-10-06T08:43:00.000+02:00;31.47;68.72
D.A.0.A;2021-10-15T02:55:00.000+02:00;26.73;60.21
D.A.0.A;2021-10-19T14:05:00.000+02:00;22.61;42.48
D.A.0.A;2021-10-28T08:10:00.000+02:00;14.79;41.96
D.A.0.A;2021-11-04T13:28:00.000+01:00;27.31;91.38
D.A.0.A;2021-11-11T13:34:00.000+01:00;13.68;13.78
D.A.0.A;2021-11-19T04:22:00.000+01:00;34.01;41.99
D.A.0.A;2021-12-05T19:11:00.000+01:00;11.37;70.25
D.A.0.A;2021-12-13T04:28:00.000+01:00;23.05;40.25
D.A.0.A;2021-12-18T11:55:00.000+01:00;17.66;41.47
D.A.0.A;2021-12-27T01:54:00.000+01:00;34.35;81.05
D.A.0.A;2022-01-04T04:38:00.000+01:00;33.06;73.29
D.A.0.A;2022-01-20T15:26:00.000+01:00;36.81;62.22
D.A.0.A;2022-01-28T16:09:00.000+01:00;10.99;63.26
D.A.0.A;2022-02-03T11:40:00.000+01:00;22.52;31.93
D.A.0.A;2022-02-11T23:25:00.000+01:00;23.73;91.24
D.A.0.A;2022-02-12T07:05:00.000+01:00;28.66;54.86
D.A.0.A;2022-02-12T08:32:00.000+01:00;28.68;44.73
D.A.0.A;2022-02-21T17:25:00.000+01:00;14.65;63.94
D.A.0.A;2022-02-23T12:34:00.000+01:00;15.93;38.28
D.A.0.A;2022-02-26T05:35:00.000+01:00;15.14;30.24
D.A.0.A;2022-02-26T17:36:00.000+01:00;14.82;44.69
D.A.0.A;2022-03-04T02:08:00.000+01:00;19.93;64.46
D.A.0.A;2022-03-05T10:18:00.000+01:00;21.6;71.62
D.A.0.A;2022-03-09T12:38:00.000+01:00;23.08;59.33
D.A.0.A;2022-03-12T15:31:00.000+01:00;27.58;63.77
D.A.0.A;2022-03-15T15:22:00.000+01:00;22.53;46.13
D.A.0.A;2022-03-15T20:16:00.000+01:00;21.59;42.65
D.A.0.A;2022-03-23T17:33:00.000+01:00;31.93;53.26
D.A.0.A;2022-03-23T22:35:00.000+01:00;28.61;45.84
D.A.0.A;2022-03-28T03:32:00.000+02:00;26.91;56.36
D.A.0.A;2022-04-01T02:09:00.000+02:00;22.6;82.53
D.A.0.A;2022-04-09T17:18:00.000+02:00;23.11;71.79
D.A.0.A;2022-04-13T03:01:00.000+02:00;24.24;61.28
D.A.0.A;2022-04-16T21:12:00.000+02:00;18.86;37.23
D.A.0.A;2022-04-17T08:09:00.000+02:00;17.21;34.59
D.A.0.A;2022-04-23T13:25:00.000+02:00;15.91;27.17
D.A.0.A;2022-04-26T07:18:00.000+02:00;21.98;45.24
D.A.0.A;2022-05-11T15:52:00.000+02:00;34.51;70.89
D.A.0.A;2022-06-01T07:51:00.000+02:00;27.15;92.64
D.A.0.A;2022-06-01T15:20:00.000+02:00;26.73;60.71
D.A.0.A;2022-06-07T15:54:00.000+02:00;26.35;57.81
D.A.0.A;2022-06-28T16:17:00.000+02:00;27.54;37.47
D.A.0.A;2022-06-29T20:54:00.000+02:00;30.78;25.91
D.A.0.A;2022-07-03T12:52:00.000+02:00;28.91;27.83
D.A.0.A;2022-07-13T05:36:00.000+02:00;28.84;53.83
D.A.0.A;2022-07-15T06:37:00.000+02:00;29.68;39.26
D.A.0.A;2022-07-16T16:06:00.000+02:00;26.57;54.91
D.A.0.A;2022-07-18T14:56:00.000+02:00;25.91;56.08
D.A.0.A;2022-07-28T05:57:00.000+02:00;24.08;31.21
D.A.0.A;2022-07-29T09:31:00.000+02:00;29.54;26.26
D.A.0.A;2022-07-30T15:26:00.000+02:00;26.46;28.46
D.A.0.A;2022-07-31T20:07:00.000+02:00;22.59;23.12
D.A.0.A;2022-08-24T18:46:00.000+02:00;21.1;31.2
D.A.0.A;2022-08-25T21:34:00.000+02:00;19.01;27.83
D.A.0.A;2022-08-27T16:51:00.000+02:00;25.09;24.99
D.A.0.A;2022-08-28T19:56:00.000+02:00;25.44;22.2
D.A.0.B;2020-04-03T15:30:00.000+02:00;24.8;88.66
D.A.0.B;2020-04-18T07:16:00.000+02:00;22.34;84.46
D.A.0.B;2020-04-19T14:03:00.000+02:00;22.13;78.38
D.A.0.B;2020-04-20T14:19:00.000+02:00;24.02;65.95
D.A.0.B;2020-04-24T09:59:00.000+02:00;24.4;57.83
D.A.0.B;2020-04-25T01:47:00.000+02:00;22.44;59.23
D.A.0.B;2020-05-07T14:56:00.000+02:00;21.6;80.16
D.A.0.B;2020-05-08T10:24:00.000+02:00;28.55;89.19
D.A.0.B;2020-05-08T20:54:00.000+02:00;28.75;72.01
D.A.0.B;2020-05-09T17:32:00.000+02:00;25.43;73.69
D.A.0.B;2020-05-22T05:08:00.000+02:00;36.26;30.54
D.A.0.B;2020-05-23T08:27:00.000+02:00;24.24;50.71
D.A.0.B;2020-05-28T16:32:00.000+02:00;23.53;36.62
D.A.0.B;2020-05-28T16:41:00.000+02:00;25.77;44.15
D.A.0.B;2020-05-29T20:36:00.000+02:00;20.39;51.34
D.A.0.B;2020-06-09T16:43:00.000+02:00;13.74;85.1
D.A.0.B;2020-06-25T02:26:00.000+02:00;22.32;50.28
D.A.0.B;2020-07-13T09:56:00.000+02:00;29.51;32.77
D.A.0.B;2020-07-15T21:42:00.000+02:00;29.6;47.4
D.A.0.B;2020-07-16T23:09:00.000+02:00;29.56;58.51
D.A.0.B;2020-07-20T12:40:00.000+02:00;30.35;70.4
D.A.0.B;2020-07-21T16:32:00.000+02:00;25.27;72.8
D.A.0.B;2020-07-23T11:55:00.000+02:00;23.08;66.13
D.A.0.B;2020-07-27T13:27:00.000+02:00;15.2;50.03
D.A.0.B;2020-08-16T02:25:00.000+02:00;22.38;95.67
D.A.0.B;2020-08-16T15:15:00.000+02:00;17.52;82.99
D.A.0.B;2020-08-25T09:11:00.000+02:00;14.76;59.57
D.A.0.B;2020-09-04T22:29:00.000+02:00;29.34;89.26
D.A.0.B;2020-09-17T20:36:00.000+02:00;18.73;68.87
D.A.0.B;2020-09-19T20:32:00.000+02:00;26.98;40.02
D.A.0.B;2020-09-20T20:21:00.000+02:00;27.78;47.9
D.A.0.B;2020-09-27T20:36:00.000+02:00;36.14;77.01
D.A.0.B;2020-10-07T20:39:00.000+02:00;17.84;65.25
D.A.0.B;2020-10-08T14:53:00.000+02:00;26.3;73.22
D.A.0.B;2020-10-17T01:50:00.000+02:00;34.67;30.58
D.A.0.B;2020-11-05T05:38:00.000+01:00;24.03;31.12
D.A.0.B;2020-11-06T14:44:00.000+01:00;23.73;44.71
D.A.0.B;2020-11-25T15:23:00.000+01:00;32.46;16.67
D.A.0.B;2020-11-27T15:40:00.000+01:00;23.5;46.3
D.A.0.B;2020-11-28T04:59:00.000+01:00;21.63;54.1
D.A.0.B;2020-12-08T15:58:00.000+01:00;10.12;23.37
D.A.0.B;2020-12-10T23:16:00.000+01:00;13.12;37.63
D.A.0.B;2020-12-13T22:42:00.000+01:00;18.66;48.21
D.A.0.B;2020-12-15T04:16:00.000+01:00;20.21;50.58
D.A.0.B;2020-12-16T07:58:00.000+01:00;24.69;46.22
D.A.0.B;2020-12-28T12:35:00.000+01:00;33.07;91.1
D.A.0.B;2020-12-31T12:20:00.000+01:00;33.91;69.11
D.A.0.B;2021-01-13T08:14:00.000+01:00;17.54;0.93
D.A.0.B;2021-02-04T15:15:00.000+01:00;32.71;14.61
D.A.0.B;2021-02-05T20:52:00.000+01:00;25.61;23.7
D.A.0.B;2021-02-08T03:43:00.000+01:00;28.06;33.28
D.A.0.B;2021-02-11T22:03:00.000+01:00;24.88;58.06
D.A.0.B;2021-02-25T10:22:00.000+01:00;20.04;61.61
D.A.0.B;2021-02-27T13:23:00.000+01:00;17.82;37.95
D.A.0.B;2021-03-05T18:51:00.000+01:00;21.32;47.17
D.A.0.B;2021-03-08T09:12:00.000+01:00;26.26;65.25
D.A.0.B;2021-03-13T21:53:00.000+01:00;27.4;40.66
D.A.0.B;2021-03-24T21:16:00.000+01:00;35.93;85.81
D.A.0.B;2021-03-28T13:39:00.000+02:00;30.81;67.63
D.A.0.B;2021-03-30T16:19:00.000+02:00;32.06;45.28
D.A.0.B;2021-04-06T14:41:00.000+02:00;23.09;38.63
D.A.0.B;2021-04-12T23:31:00.000+02:00;17.38;79.57
D.A.0.B;2021-04-14T17:08:00.000+02:00;17.86;81.29
D.A.0.B;2021-04-23T19:28:00.000+02:00;34.55;47.36
D.A.0.B;2021-04-23T21:16:00.000+02:00;34.32;42.97
D.A.0.B;2021-04-26T21:13:00.000+02:00;34.79;38.57
D.A.0.B;2021-04-29T15:54:00.000+02:00;29.94;35.86
D.A.0.B;2021-04-30T14:53:00.000+02:00;27.91;37.69
D.A.0.B;2021-05-01T12:53:00.000+02:00;24.45;45.59
D.A.0.B;2021-05-07T22:00:00.000+02:00;27.53;48.71
D.A.0.B;2021-05-10T17:59:00.000+02:00;26.48;47.36
D.A.0.B;2021-05-14T02:04:00.000+02:00;23.32;47.28
D.A.0.B;2021-05-14T23:05:00.000+02:00;21.32;42.67
D.A.0.B;2021-05-24T06:13:00.000+02:00;20.3;13.4
D.A.0.B;2021-05-27T07:19:00.000+02:00;22.31;28.16
D.A.0.B;2021-05-28T00:05:00.000+02:00;21.4;51.17
D.A.0.B;2021-05-29T16:19:00.000+02:00;18.64;50.34
D.A.0.B;2021-06-09T13:02:00.000+02:00;15.79;20.38
D.A.0.B;2021-06-09T15:49:00.000+02:00;18.51;14.19
D.A.0.B;2021-06-13T09:00:00.000+02:00;21.01;22.81
D.A.0.B;2021-06-15T01:14:00.000+02:00;18.44;32.74
D.A.0.B;2021-06-17T01:11:00.000+02:00;20.42;37.2
D.A.0.B;2021-06-27T03:38:00.000+02:00;30.28;76.03
D.A.0.B;2021-06-29T09:24:00.000+02:00;23.53;75.91
D.A.0.B;2021-07-02T14:57:00.000+02:00;25.11;52.84
D.A.0.B;2021-07-10T06:01:00.000+02:00;28.91;4.8
D.A.0.B;2021-07-18T17:26:00.000+02:00;13.92;6.06
D.A.0.B;2021-07-27T16:33:00.000+02:00;30.21;51.4
D.A.0.B;2021-08-03T01:40:00.000+02:00;33.27;55.03
D.A.0.B;2021-08-06T04:12:00.000+02:00;26.95;64.21
D.A.0.B;2021-08-21T00:18:00.000+02:00;23.81;79.56
D.A.0.B;2021-08-28T22:01:00.000+02:00;19.47;14.46
D.A.0.B;2021-09-01T22:45:00.000+02:00;25.41;9.99
D.A.0.B;2021-09-02T03:39:00.000+02:00;23.45;19.04
D.A.0.B;2021-09-10T20:43:00.000+02:00;23.97;6.87
D.A.0.B;2021-09-12T10:07:00.000+02:00;27.18;39.44
D.A.0.B;2021-09-15T11:41:00.000+02:00;22.78;44.31
D.A.0.B;2021-09-20T11:46:00.000+02:00;25.15;68.76
D.A.0.B;2021-10-09T17:02:00.000+02:00;37.31;87.23
D.A.0.B;2021-10-12T11:15:00.000+02:00;29.88;67.63
D.A.0.B;2021-10-15T10:01:00.000+02:00;23.88;57.72
D.A.0.B;2021-10-19T05:34:00.000+02:00;21.5;41.17
D.A.0.B;2021-10-20T12:45:00.000+02:00;20.92;52.25
D.A.0.B;2021-10-26T09:04:00.000+02:00;17.41;78.55
D.A.0.B;2021-11-03T20:33:00.000+01:00;17.98;84.07
D.A.0.B;2021-11-16T13:15:00.000+01:00;26.32;26.33
D.A.0.B;2021-11-18T20:49:00.000+01:00;25.82;37.7
D.A.0.B;2021-11-19T07:50:00.000+01:00;20.77;50.43
D.A.0.B;2021-11-23T15:00:00.000+01:00;18.16;51.04
D.A.0.B;2021-12-02T07:24:00.000+01:00;29.68;62.41
D.A.0.B;2021-12-05T12:54:00.000+01:00;21.75;71.15
D.A.0.B;2021-12-12T08:36:00.000+01:00;17.41;68.81
D.A.0.B;2021-12-12T09:46:00.000+01:00;19.31;46.13
D.A.0.B;2021-12-13T14:12:00.000+01:00;21.64;20.65
D.A.0.B;2021-12-21T10:27:00.000+01:00;36.06;94.49
D.A.0.B;2021-12-24T16:17:00.000+01:00;34.84;89.41
D.A.0.B;2021-12-25T01:22:00.000+01:00;34.61;80.09
D.A.0.B;2021-12-26T17:41:00.000+01:00;31.16;77.26
D.A.0.B;2021-12-28T14:08:00.000+01:00;27.86;67.32
D.A.0.B;2021-12-30T18:40:00.000+01:00;26.25;71.15
D.A.0.B;2022-01-01T22:08:00.000+01:00;19.21;53.09
D.A.0.B;2022-01-02T20:54:00.000+01:00;22.95;38.98
D.A.0.B;2022-01-04T19:24:00.000+01:00;22.1;45.57
D.A.0.B;2022-01-14T04:04:00.000+01:00;36.07;12.11
D.A.0.B;2022-01-15T06:58:00.000+01:00;36.09;42.87
D.A.0.B;2022-01-19T20:52:00.000+01:00;31.79;42.22
D.A.0.B;2022-02-03T05:46:00.000+01:00;24.34;36.25
D.A.0.B;2022-02-11T05:42:00.000+01:00;19.0;97.15
D.A.0.B;2022-02-14T21:06:00.000+01:00;20.73;97.67
D.A.0.B;2022-02-17T11:06:00.000+01:00;24.25;78.72
D.A.0.B;2022-02-23T01:33:00.000+01:00;30.28;51.13
D.A.0.B;2022-03-03T05:55:00.000+01:00;28.14;10.57
D.A.0.B;2022-03-23T08:16:00.000+01:00;24.62;22.72
D.A.0.B;2022-03-29T08:00:00.000+02:00;29.87;41.04
D.A.0.B;2022-04-18T19:28:00.000+02:00;12.05;26.79
D.A.0.B;2022-05-02T07:43:00.000+02:00;33.54;57.86
D.A.0.B;2022-05-03T01:26:00.000+02:00;32.44;64.97
D.A.0.B;2022-05-09T12:20:00.000+02:00;24.39;54.83
D.A.0.B;2022-05-12T04:18:00.000+02:00;17.62;64.07
D.A.0.B;2022-05-12T12:39:00.000+02:00;18.83;70.97
D.A.0.B;2022-05-20T13:04:00.000+02:00;34.2;74.88
D.A.0.B;2022-06-06T05:06:00.000+02:00;20.26;10.49
D.A.0.B;2022-06-08T03:49:00.000+02:00;25.32;22.69
D.A.0.B;2022-06-13T20:17:00.000+02:00;29.08;29.55
D.A.0.B;2022-06-13T21:16:00.000+02:00;24.1;36.27
D.A.0.B;2022-06-20T15:23:00.000+02:00;23.59;35.01
D.A.0.B;2022-06-22T02:38:00.000+02:00;24.35;47.26
D.A.0.B;2022-07-03T19:34:00.000+02:00;26.0;28.1
D.A.0.B;2022-07-08T09:50:00.000+02:00;24.41;46.63
D.A.0.B;2022-07-10T16:39:00.000+02:00;20.18;55.68
D.A.0.B;2022-07-22T04:43:00.000+02:00;22.53;5.59
D.A.0.B;2022-07-24T02:15:00.000+02:00;27.75;46.11
D.A.0.B;2022-07-25T22:40:00.000+02:00;27.91;38.22
D.A.0.B;2022-07-27T20:32:00.000+02:00;27.79;50.33
D.A.0.B;2022-07-31T16:22:00.000+02:00;25.56;61.57
D.A.0.B;2022-08-12T17:27:00.000+02:00;31.16;29.44
D.A.0.B;2022-08-13T04:39:00.000+02:00;25.43;60.07
D.A.0.B;2022-08-13T14:24:00.000+02:00;20.96;72.83
D.A.0.B;2022-08-20T23:41:00.000+02:00;14.38;30.47
D.A.0.C;2020-04-02T18:48:00.000+02:00;33.54;44.99
D.A.0.C;2020-04-02T20:30:00.000+02:00;27.87;65.27
D.A.0.C;2020-04-04T17:30:00.000+02:00;29.29;47.64
D.A.0.C;2020-04-04T21:25:00.000+02:00;30.34;41.59
D.A.0.C;2020-04-05T16:54:00.000+02:00;29.69;40.35
D.A.0.C;2020-04-11T14:19:00.000+02:00;29.18;26.16
D.A.0.C;2020-04-11T18:02:00.000+02:00;26.2;29.73
D.A.0.C;2020-05-01T07:02:00.000+02:00;23.6;25.97
D.A.0.C;2020-05-02T19:11:00.000+02:00;19.85;16.33
D.A.0.C;2020-05-18T03:42:00.000+02:00;37.32;93.22
D.A.0.C;2020-05-30T06:08:00.000+02:00;14.86;39.29
D.A.0.C;2020-06-11T16:53:00.000+02:00;35.12;24.87
D.A.0.C;2020-06-17T11:17:00.000+02:00;30.86;56.63
D.A.0.C;2020-06-18T01:27:00.000+02:00;23.99;39.65
D.A.0.C;2020-06-21T12:03:00.000+02:00;22.82;61.86
D.A.0.C;2020-06-27T06:30:00.000+02:00;28.9;95.32
D.A.0.C;2020-06-28T23:38:00.000+02:00;19.39;96.19
D.A.0.C;2020-06-29T13:43:00.000+02:00;23.94;67.02
D.A.0.C;2020-07-01T14:49:00.000+02:00;26.54;55.52
D.A.0.C;2020-07-12T11:51:00.000+02:00;28.65;41.05
D.A.0.C;2020-07-14T12:42:00.000+02:00;31.23;56.24
D.A.0.C;2020-07-19T07:53:00.000+02:00;26.34;46.01
D.A.0.C;2020-07-23T13:35:00.000+02:00;14.68;49.53
D.A.0.C;2020-07-23T15:36:00.000+02:00;19.02;40.68
D.A.0.C;2020-07-25T19:30:00.000+02:00;21.53;52.16
D.A.0.C;2020-07-29T13:20:00.000+02:00;22.18;51.53
D.A.0.C;2020-07-30T13:02:00.000+02:00;20.3;46.67
D.A.0.C;2020-08-10T05:24:00.000+02:00;16.25;53.25
D.A.0.C;2020-08-11T23:39:00.000+02:00;24.06;34.38
D.A.0.C;2020-08-29T20:28:00.000+02:00;10.08;22.97
D.A.0.C;2020-08-30T11:39:00.000+02:00;12.8;21.85
D.A.0.C;2020-09-09T12:18:00.000+02:00;33.54;20.17
D.A.0.C;2020-09-17T19:47:00.000+02:00;32.43;11.52
D.A.0.C;2020-09-20T11:03:00.000+02:00;27.73;15.63
D.A.0.C;2020-09-23T23:08:00.000+02:00;28.92;28.18
D.A.0.C;2020-10-04T07:30:00.000+02:00;24.29;5.83
D.A.0.C;2020-10-13T06:05:00.000+02:00;35.97;56.66
D.A.0.C;2020-10-14T01:32:00.000+02:00;23.75;60.24
D.A.0.C;2020-10-22T15:39:00.000+02:00;14.29;47.95
D.A.0.C;2020-10-24T01:14:00.000+02:00;13.01;26.66
D.A.0.C;2020-11-03T17:38:00.000+01:00;28.84;79.1
D.A.0.C;2020-11-07T16:58:00.000+01:00;27.43;66.4
D.A.0.C;2020-11-15T05:20:00.000+01:00;32.45;77.85
D.A.0.C;2020-11-25T21:28:00.000+01:00;23.19;91.61
D.A.0.C;2020-11-26T20:30:00.000+01:00;18.97;70.88
D.A.0.C;2020-11-29T19:25:00.000+01:00;20.57;54.21
D.A.0.C;2020-12-05T05:58:00.000+01:00;21.8;20.65
D.A.0.C;2020-12-08T15:00:00.000+01:00;22.5;26.67
D.A.0.C;2020-12-19T01:44:00.000+01:00;25.33;85.93
D.A.0.C;2020-12-20T02:48:00.000+01:00;27.61;61.87
D.A.0.C;2020-12-21T09:28:00.000+01:00;24.22;57.74
D.A.0.C;2020-12-25T07:01:00.000+01:00;26.97;45.33
D.A.0.C;2020-12-25T13:27:00.000+01:00;24.95;37.3
D.A.0.C;2020-12-27T04:53:00.000+01:00;24.73;22.63
D.A.0.C;2020-12-29T10:23:00.000+01:00;26.69;29.83
D.A.0.C;2020-12-31T08:45:00.000+01:00;26.76;31.88
D.A.0.C;2021-01-02T13:54:00.000+01:00;24.99;55.14
D.A.0.C;2021-01-06T07:57:00.000+01:00;21.9;42.65
D.A.0.C;2021-01-08T21:38:00.000+01:00;25.07;32.78
D.A.0.C;2021-01-21T21:01:00.000+01:00;16.02;85.0
D.A.0.C;2021-01-26T12:49:00.000+01:00;26.42;67.09
D.A.0.C;2021-01-28T22:29:00.000+01:00;26.2;45.32
D.A.0.C;2021-02-03T04:31:00.000+01:00;16.69;53.54
D.A.0.C;2021-02-20T09:36:00.000+01:00;33.99;60.73
D.A.0.C;2021-02-22T02:48:00.000+01:00;33.56;41.14
D.A.0.C;2021-02-22T21:25:00.000+01:00;34.31;58.61
D.A.0.C;2021-02-23T11:37:00.000+01:00;31.36;48.06
D.A.0.C;2021-02-27T17:15:00.000+01:00;30.43;56.89
D.A.0.C;2021-03-07T22:56:00.000+01:00;12.53;97.04
D.A.0.C;2021-03-16T01:22:00.000+01:00;16.87;83.11
D.A.0.C;2021-03-21T01:01:00.000+01:00;19.87;79.65
D.A.0.C;2021-03-29T19:07:00.000+02:00;22.71;30.57
D.A.0.C;2021-03-31T23:50:00.000+02:00;22.35;22.5
D.A.0.C;2021-04-02T02:15:00.000+02:00;21.76;21.9
D.A.0.C;2021-04-21T12:54:00.000+02:00;16.73;51.88
D.A.0.C;2021-04-25T20:36:00.000+02:00;14.44;54.74
D.A.0.C;2021-05-01T20:15:00.000+02:00;12.53;52.35
D.A.0.C;2021-05-04T09:11:00.000+02:00;13.7;36.14
D.A.0.C;2021-05-15T16:56:00.000+02:00;22.2;77.44
D.A.0.C;2021-05-16T19:28:00.000+02:00;19.76;47.31
D.A.0.C;2021-05-17T10:41:00.000+02:00;19.19;34.31
D.A.0.C;2021-05-23T05:37:00.000+02:00;15.5;27.5
D.A.0.C;2021-05-23T19:32:00.000+02:00;13.7;32.82
D.A.0.C;2021-06-01T00:47:00.000+02:00;14.04;41.1
D.A.0.C;2021-06-24T17:38:00.000+02:00;32.42;78.29
D.A.0.C;2021-06-27T06:33:00.000+02:00;21.67;42.79
D.A.0.C;2021-06-29T20:31:00.000+02:00;21.12;46.97
D.A.0.C;2021-07-05T17:48:00.000+02:00;19.18;35.37
